datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
2018-11-0214:50,43850,43900,43800,43850,66705,0,,-0.0014055221455711124,0.00035527339449218574,0.009119770431964382,0.008188012031984267,-0.003419052419571217,0.00272334415498924,-0.0053658538788572884,-0.004806020063375236,0.0007984481940869307,-0.004782181092965403,0.0014399334361484286,0.0005013510839859984,-0.002094384437932594,0.005536025903359783,-0.0031139626957559165,-0.003727534557745297,-0.008175904854185071,0.005422591494813003,-0.0009818672650797884,0.003787533285214703
2018-11-0214:21,43950,43950,43850,43900,99576,-50,,-0.0014055221455711124,0.00035527339449218574,0.009119770431964382,0.008188012031984267,-0.003419052419571217,0.00272334415498924,-0.0053658538788572884,-0.004806020063375236,0.0007984481940869307,-0.004782181092965403,0.0014399334361484286,0.0005013510839859984,-0.002094384437932594,0.005536025903359783,-0.0031139626957559165,-0.003727534557745297,-0.008175904854185071,0.005422591494813003,-0.0009818672650797884,0.003787533285214703
2018-11-0214:19,43950,43950,43900,43950,41574,0,,-0.001405522145571111,0.00035527339449213386,0.009119770431964385,-0.0034190524195712208,0.008188012031984247,0.002723344154989268,-0.005365853878857306,-0.004806020063375249,0.0007984481940869212,-0.0047821810929653975,0.0014399334361483993,0.0005013510839859946,-0.0020943844379325894,-0.0031139626957558996,0.005536025903359826,-0.003727534557745277,-0.008175904854185078,0.0054225914948129806,-0.0009818672650797687,0.0037875332852147442
2018-11-0211:36,43000,43000,42950,43000,10150,0,,-0.0014055221455711148,0.00035527339449218065,0.009119770431964389,-0.0034190524195712242,0.008188012031984259,0.002723344154989242,-0.00536585387885729,-0.004806020063375239,0.000798448194086941,-0.004782181092965414,0.0014399334361484284,0.0005013510839859962,-0.0020943844379325742,-0.003113962695755913,0.005536025903359775,-0.0037275345577452916,-0.008175904854185075,0.00542259149481301,0.0037875332852146983,-0.0009818672650797877
2018-11-0209:48,42900,42900,42850,42850,35785,-50,,-0.0014055221455711148,0.00035527339449218065,0.009119770431964389,-0.0034190524195712242,0.008188012031984259,0.002723344154989242,-0.00536585387885729,-0.004806020063375239,0.000798448194086941,-0.004782181092965414,0.0014399334361484284,0.0005013510839859962,-0.0020943844379325742,-0.003113962695755913,0.005536025903359775,-0.0037275345577452916,-0.008175904854185075,0.00542259149481301,0.0037875332852146983,-0.0009818672650797877
2018-11-0111:23,42600,42600,42550,42600,8114,0,,-0.0014055221455711148,0.00035527339449218065,0.009119770431964389,-0.0034190524195712242,0.008188012031984259,0.002723344154989242,-0.00536585387885729,-0.004806020063375239,0.000798448194086941,-0.004782181092965414,0.0014399334361484284,0.0005013510839859962,-0.0020943844379325742,-0.003113962695755913,0.005536025903359775,-0.0037275345577452916,-0.008175904854185075,0.00542259149481301,0.0037875332852146983,-0.0009818672650797877
2018-11-0109:47,42300,42300,42200,42250,24941,-50,,-0.0014055221455711148,0.00035527339449218065,0.009119770431964389,-0.0034190524195712242,0.008188012031984259,0.002723344154989242,-0.00536585387885729,-0.004806020063375239,0.000798448194086941,-0.004782181092965414,0.0014399334361484284,0.0005013510839859962,-0.0020943844379325742,-0.003113962695755913,0.005536025903359775,-0.0037275345577452916,-0.008175904854185075,0.00542259149481301,0.0037875332852146983,-0.0009818672650797877
2018-10-3114:29,42050,42100,42050,42050,21786,0,,-0.0014055221455710953,0.00035527339449216834,0.009119770431964389,-0.0034190524195712503,0.0027233441549892566,0.008188012031984243,-0.0053658538788573145,-0.004806020063375238,0.0007984481940869356,-0.004782181092965394,0.0014399334361484015,0.0005013510839859839,-0.002094384437932562,-0.0031139626957558974,-0.003727534557745284,0.005536025903359801,-0.00817590485418509,0.005422591494812991,0.0037875332852147173,-0.0009818672650797624
2018-10-3112:48,41950,42000,41950,42000,10505,50,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:54,41950,42000,41950,41950,10012,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:54,41950,42000,41950,41950,10012,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:53,41950,42000,41950,41950,24878,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:53,41950,42000,41950,41950,24878,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:53,41950,42000,41950,41950,24878,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:53,41950,42000,41950,41950,24878,0,,-0.0014055221455711328,0.0003552733944921471,0.009119770431964396,-0.003419052419571229,0.0027233441549892544,0.008188012031984255,-0.005365853878857279,-0.004806020063375244,0.0007984481940869223,-0.004782181092965395,0.0014399334361484203,0.0005013510839859877,-0.002094384437932591,-0.003727534557745283,-0.0031139626957558974,0.005536025903359826,-0.008175904854185087,0.005422591494812977,0.0037875332852147264,-0.0009818672650797717
2018-10-3111:53,41950,42000,41950,41950,24878,0,,-0.0014055221455711166,0.0003552733944921588,0.009119770431964382,-0.003419052419571224,0.002723344154989257,0.008188012031984248,-0.005365853878857298,-0.00480602006337524,0.0007984481940869288,0.0014399334361484143,-0.004782181092965399,0.0005013510839859895,-0.0020943844379325864,-0.0037275345577452786,-0.0031139626957559056,0.005536025903359817,-0.008175904854185088,0.005422591494812989,0.0037875332852147204,-0.0009818672650797652
2018-10-3111:22,42350,42350,42300,42300,28470,-50,,-0.0014055221455711166,0.0003552733944921588,0.009119770431964382,-0.003419052419571224,0.002723344154989257,0.008188012031984248,-0.005365853878857298,-0.00480602006337524,0.0007984481940869288,0.0014399334361484143,-0.004782181092965399,0.0005013510839859895,-0.0020943844379325864,-0.0037275345577452786,-0.0031139626957559056,0.005536025903359817,-0.008175904854185088,0.005422591494812989,0.0037875332852147204,-0.0009818672650797652
2018-10-3111:17,42400,42400,42350,42400,6776,0,,-0.0014055221455711166,0.0003552733944921588,0.009119770431964382,-0.003419052419571224,0.002723344154989257,0.008188012031984248,-0.005365853878857298,-0.00480602006337524,0.0007984481940869288,0.0014399334361484143,-0.004782181092965399,0.0005013510839859895,-0.0020943844379325864,-0.0037275345577452786,-0.0031139626957559056,0.005536025903359817,-0.008175904854185088,0.005422591494812989,0.0037875332852147204,-0.0009818672650797652
2018-10-3111:03,42450,42500,42400,42400,36795,-50,,0.0014766136951803715,-0.0009934014873337425,-0.008256178438897518,0.0041852452894669875,-0.0026187600190127358,-0.00835303486012529,0.005842075639271995,0.00525833120747029,0.00022231291346163224,-0.000686747702522123,0.004108990174189923,-0.0002400991224365809,0.0015594769523470512,0.003934310219295152,0.0020196131300021544,-0.005698373300158643,0.008924422830981358,-0.005068985192472945,-0.0031955360979086253,-0.002420275830798715
2018-10-3111:03,42450,42500,42400,42400,36795,-50,,0.0014766136951803715,-0.0009934014873337425,-0.008256178438897518,0.0041852452894669875,-0.0026187600190127358,-0.00835303486012529,0.005842075639271995,0.00525833120747029,0.00022231291346163224,-0.000686747702522123,0.004108990174189923,-0.0002400991224365809,0.0015594769523470512,0.003934310219295152,0.0020196131300021544,-0.005698373300158643,0.008924422830981358,-0.005068985192472945,-0.0031955360979086253,-0.002420275830798715
2018-10-3109:50,42800,42800,42750,42800,19013,0,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
2018-10-3109:44,42800,42800,42750,42750,17051,-50,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
2018-10-3109:43,42800,42800,42750,42800,12472,0,,-0.0014055221455711066,0.0003552733944921541,-0.0034190524195712234,0.009119770431964375,0.0027233441549892588,0.00818801203198424,-0.00536585387885731,-0.004806020063375234,0.0007984481940869301,0.0005013510839859932,0.0014399334361484015,-0.002094384437932589,-0.004782181092965399,-0.003727534557745276,-0.0031139626957559104,0.005536025903359814,-0.008175904854185087,0.005422591494812998,0.003787533285214732,-0.0009818672650797572
2018-10-3109:37,42850,42850,42800,42850,21404,0,,-0.0014055221455711048,0.00035527339449218016,0.009119770431964389,-0.0034190524195712277,0.0027233441549892588,0.008188012031984264,-0.005365853878857311,-0.004806020063375241,0.0007984481940869311,0.0005013510839859944,-0.0020943844379325803,0.0014399334361484128,-0.004782181092965399,-0.0037275345577452972,-0.0031139626957559065,0.005536025903359796,-0.008175904854185085,0.005422591494812995,0.0037875332852147117,-0.00098186726507978
2018-10-3109:32,42750,42800,42700,42750,46918,0,,-0.0014055221455711048,0.00035527339449218016,0.009119770431964389,-0.0034190524195712277,0.0027233441549892588,0.008188012031984264,-0.005365853878857311,-0.004806020063375241,0.0007984481940869311,0.0005013510839859944,-0.0020943844379325803,0.0014399334361484128,-0.004782181092965399,-0.0037275345577452972,-0.0031139626957559065,0.005536025903359796,-0.008175904854185085,0.005422591494812995,0.0037875332852147117,-0.00098186726507978
2018-10-3109:06,43100,43200,43050,43150,125344,50,,-0.0014055221455711048,0.00035527339449218016,0.009119770431964389,-0.0034190524195712277,0.0027233441549892588,0.008188012031984264,-0.005365853878857311,-0.004806020063375241,0.0007984481940869311,0.0005013510839859944,-0.0020943844379325803,0.0014399334361484128,-0.004782181092965399,-0.0037275345577452972,-0.0031139626957559065,0.005536025903359796,-0.008175904854185085,0.005422591494812995,0.0037875332852147117,-0.00098186726507978
2018-10-3109:01,42900,43100,42850,43000,889398,100,,-0.0014055221455711048,0.00035527339449218016,0.009119770431964389,-0.0034190524195712277,0.0027233441549892588,0.008188012031984264,-0.005365853878857311,-0.004806020063375241,0.0007984481940869311,0.0005013510839859944,-0.0020943844379325803,0.0014399334361484128,-0.004782181092965399,-0.0037275345577452972,-0.0031139626957559065,0.005536025903359796,-0.008175904854185085,0.005422591494812995,0.0037875332852147117,-0.00098186726507978
2018-10-3014:29,42850,42850,42800,42850,21951,0,,-0.0014055221455711048,0.00035527339449218016,0.009119770431964389,-0.0034190524195712277,0.0027233441549892588,0.008188012031984264,-0.005365853878857311,-0.004806020063375241,0.0007984481940869311,0.0005013510839859944,-0.0020943844379325803,0.0014399334361484128,-0.004782181092965399,-0.0037275345577452972,-0.0031139626957559065,0.005536025903359796,-0.008175904854185085,0.005422591494812995,0.0037875332852147117,-0.00098186726507978
2018-10-3012:00,42650,42650,42600,42650,23240,0,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
2018-10-3011:00,42600,42650,42550,42600,9637,0,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
2018-10-3009:30,42450,42450,42400,42400,29979,-50,,-0.0014055221455711016,0.0003552733944921761,0.009119770431964385,-0.003419052419571221,0.0027233441549892414,0.008188012031984241,-0.0053658538788573075,-0.004806020063375223,0.0007984481940869533,0.0005013510839859932,0.0014399334361484216,-0.002094384437932571,-0.00478218109296543,-0.0037275345577452894,-0.003113962695755913,-0.008175904854185073,0.005536025903359773,0.005422591494813019,0.0037875332852147043,-0.0009818672650797823
2018-10-2915:30,41400,41400,41400,41400,1084329,0,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
2018-10-2909:56,41050,41100,41050,41100,6777,50,,-0.0014055221455710868,0.00035527339449218097,0.009119770431964389,-0.003419052419571235,0.002723344154989253,0.008188012031984241,-0.005365853878857334,-0.004806020063375242,0.000798448194086943,0.0005013510839859894,0.0014399334361484006,-0.0020943844379325677,-0.004782181092965413,-0.003727534557745303,-0.003113962695755899,0.005536025903359794,-0.008175904854185068,0.005422591494813003,0.003787533285214715,-0.0009818672650797628
