datetime,open,high,low,close,volume,prev,article
2018-10-31 09:37,42850,42850,42800,42850,21404,0,【서울뉴시스】이종희 기자  삼성전자는 2018년 3분기 연결기준 매출 65조4600억원 영업이익 17조5700억원을 기록했다고 31일 공시했다. 이는 전년 대비 각각 5.5 20.93 전분기 대비 각각 11.93 18.2 늘어난 수치다.  영업이익은 지난 1분기 역대 최고 실적15조6400억원을 뛰어넘는 분기 사상 최대 실적을 기록했다. 매출은 지난해 4분기65조9800억원에 아쉽게 못미치며 역대 2번째로 좋은 성적을 거뒀다.  영업이익률은 26.8를 기록하며 올해 1분기 달성한 역대최고치25.8를 다시 경신했다.  삼성전자는 올해 3분기 좋은 성적을 두고 메모리 반도체와 OLED 패널 판매 증가가 실적 호조를 이끌었다고 설명했다.  사업별로 살펴보면 반도체 사업은 3분기 매출 24조7700억원 영업이익 13조6500억원을 기록했다. 견조한 메모리 시황이 이어지는 가운데 공정 미세화와 더불어 수율과 생산성이 향상돼 실적이 증가했다.  디스플레이 사업은 매출 10조900억원 영업이익 1조1000억원을 기록했다. 플렉시블 OLED 가동률 상승으로 전분기 대비 실적이 대폭 개선됐다. IM 부문은 매출 24조9100억원 영업이익 2조2200억원을 기록했다. 갤럭시 노트9 판매 확대에도 불구하고 중저가 제품 경쟁 심화로 스마트폰 판매량이 전분기 수준을 유지한 가운데 프로모션 비용 증가 등의 영향으로 이익이 감소했다. CE 부문은 매출 10조1800억원 영업이익 5600억원을 기록했다. QLED와 초대형 등 프리미엄 TV 판매 확대로 실적이 개선됐다. 한편 세트 사업에는 원화가 주요 성장 시장 통화 대비 강세를 보이며 일부 부정적 환영향이 있었지만 원화가 달러 대비 약세를 나타내면서 부품 사업을 중심으로 전사적으로는 전분기 대비 약 8천억원 수준의 긍정적 환영향이 발생했다. 다만 4분기는 반도체 시황 둔화 영향으로 전사 실적이 전분기 대비 하락할 것으로 예상된다. 반도체 사업은 비수기에 진입하면서 실적이 둔화될 것으로 보이지만 디스플레이 사업은 OLED 주요 고객의 수요가 지속돼 견조한 실적이 기대된다. 무선 사업은 갤럭시 A 시리즈 등 중저가 제품 라인업 강화로 스마트폰 판매량은 증가할 것으로 예상되지만 성수기에 따른 마케팅비용 증가로 수익성은 감소할 전망이다. 네트워크 사업은 한국과 미국에 5G 장비공급을 추진하며 5G 시대를 선도할 것으로 기대된다. CE 부문은 연말 성수기를 맞아 QLED TV와 프리미엄 가전 판매 확대로 실적 성장이 전망된다. 내년의 경우 1분기는 IT 비수기 영향으로 실적 약세가 전망되지만 이후 메모리 중심 업황 개선과 함께 긍정적인 실적 흐름이 예상된다. 올해 시설투자는 약 31조8000억원으로 사업 부문별로는 반도체 24조9000억원 디스플레이 3조7000억원 수준이다.  반도체는 메모리의 경우 평택에 생산 라인을 증설해 전년 대비 소폭 시설투자가 증가했으나 파운드리는 지난해 10나노 공정 관련 증설이 완료됨에 따라 올해 투자는 전년 대비 감소할 것으로 예상된다.  디스플레이도 지난해 플렉시블 OLED 패널 생산량 증설 투자가 집중돼 올해 시설투자는 감소했다. 한편 3분기 시설투자는 5조6000억원 수준이다. 사업 부문별로는 반도체 4조5000억원 디스플레이 5000억원 수준이다. 3분기까지 누계로는 22조3000억원이 집행됐다. 삼성전자 관계자는 5G·인공지능AI·전장 등 신성장 분야에 대응하기 위해 칩셋과 OLED 등 부품 기술력을 높이고 폼팩터 혁신·5G 기술 선도 등 사업 경쟁력을 강화해 지속 성장할 수 있는 사업 기반을 갖춰 나갈 방침이라고 말했다. 2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 09:43,42800,42800,42750,42800,12472,0,【서울뉴시스】이진영 기자  삼성전자가 올 3분기 사상 최대 실적 공개에 주가가 31일 장 초반 강세다. 삼성전자는 이날 오전 9시 30분 현재 유가증권시장에서 하루 전보다 500원1.18 오른 4만2850원에 거래 3거래일째 상승세를 이어갔다. 삼성전자는 이날 장 개장 전 연결 재무제표 기준 올 3분기 영업이익이 17조5700만원을 기록했다고 밝혔다. 이는 지난해 같은 기간14조5300억원보다 20.9 전분기14조8700억원보다 18.2 각각 증가했다.  동시에 올 1분기에 기록했던 역대 최고치15조6400억원를 넘어섰다.  삼성전자는 또 올해 3분기 말 기준 보통주 1주에 354원 종류주 1주에 354원의 현금 분기배당을 결정했다고 같은 날 공시했다. 이로써 배당금 총액은 2조4046억원에 이른다.  mintnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 09:44,42800,42800,42750,42750,17051,-50,【서울뉴시스】 류병화 기자  삼성전자005930는 보통주 및 종류주에 대해 1주당 354원의 현금 분기배당을 결정했다고 31일 공시했다.  배당금 총액은 2조4046억491만원이며 시가배당율은 보통주 0.8 종류주 1.0이다.배당금 지급예정일은 다음달 20일이다. hwahwanewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 09:50,42800,42800,42750,42800,19013,0,삼성전자가 분기 사상 최대 영업이익을 거뒀다. 삼성전자는 지난 3분기 매출 65조4600억원 영업이익 17조5700억원을 기록했다고 31일 밝혔다. 영업이익은 분기 사상 최대고 매출은 지난해 4분기65조9800억원에 이어 두 번째로 높다.실적 호조를 이끈 일등 공신은 단연 반도체다. 연초부터 계속되는 고점 논란에도 역대 최고 성적을 냈다. 3분기 반도체 부문 매출은 24조7700억원 영업이익은 13조6500억원을 기록했다. 2016년 연간 반도체 영업이익13조6000억원보다 높다. 전분기보다 매출은 12 영업이익은 15 증가했다.고사양 메모리 반도체가 효자 노릇을 했다. 경기도 평택 반도체 공장에 증설한 신규 라인에서 64단 3D V낸드 10나노급 D램 같은고사양 메모리 반도체 출하량이 늘었다. 삼성전자는 “이들 제품으로 원가 경쟁력을 강화했다”며 “기술 리더십과 탄력적인 제품 라인업을 통해 시장 수요에 적극적으로 대응할 방침”이라고 밝혔다. 디스플레이·가전도 선전 모바일은 부진반면 반도체와 함께 삼성전자 사업의 양대 축인 모바일 부문은 부진한 실적이 이어졌다. 실적 신기록에도 우려의 목소리가 나오는 이유다. 3분기 IM부문은 매출 24조9100억원 영업이익 2조2200억원을 기록했다. 전분기보다 매출은 4 늘었지만 영업이익은 17 줄었다. 모바일 부문의 전성기로 꼽히는 2013년 3분기 영업이익6조7000억원의 33 수준이다. 불과 5년 만이다. 8월 출시한 ‘갤럭시노트9’ 판매실적은 호조를 보였지만 중저가 스마트폰 판매량이 줄었다. 갤럭시A 시리즈 등 중저가폰 라인업 강화에 나섰지만 중국 업체의 공세를 막아내기는 부족했던 것으로 보인다.  서울 서초구 삼성전자 서초사옥 모습. 뉴스1디스플레이 부문이 매출 10조900억원 영업이익 1조1000억원으로 부진했던 전분기의 먹구름을 털고 선방했다. 1400억원에 불과했던 전분기 영업이익보다 88 증가했다. 애플이 지난달 ‘아이폰XS’ ‘XS맥스’ ‘XR’ 등 신제품을 출시하며 플렉시블 유기발광다이오드OLED 공급이 늘어난 영향이다. 중국 업체의 저가 공세에 가격이 크게 하락했던 액정표시장치LCD 가격 반등도 효자 노릇을 했다. 최근 중국 업체가 가격 상향 조정에 나서자 전체 LCD 가격이 상승세다.가전 부문 실적도 호조다. 3분기 매출 10조1800억원 영업이익 5600억원을 올려 전분기와 비슷한 수준을 유지했다. 퀀텀닷발광다이오드QLED TV 초대형 TV를 비롯해 셰프컬렉션 냉장고 플렉스워시 세탁기 등 프리미엄 제품 확대를 꾀하고 있다. 반도체 가격 하락으로 4분기 실적 하락 전망실적 신기록을 세웠지만 전망은 밝지 못하다. 당장 4분기 실적 하락이 예상된다. 전체 영업이익의 80를 차지한 반도체 가격 하락에 예상된다. 시장조사업체인 D램익스체인지는 4분기 D램 가격고정거래가격이 3분기 대비 5 정도 하락할 것이라고 내다봤다. 이는 당초 예상보다 12 낮다. 낸드플래시의 평균 판매 단가는 12 떨어질 것으로 전망했다.SSD 시장 확대 모바일용 용량 제품 수요 증가 등으로 수요는 지속해서 증가하고 있지만 가격 하락의 타격을 피하기 어려울 것으로 보인다. 삼성전자도 “반도체 시황 둔화로 전사 실적 하락이 예상된다”고 내다봤다. 모바일 부문 실적도 부진할 것이라는 전망이 나온다. 전략폰 출시 계획이 없는 데다 중저가폰 경쟁은 더욱 치열해지고 있어서다. 삼성전자는 고사양 중저가 스마트폰에 집중하겠다는 전략이지만 중국 업체와의 가격 경쟁에서 우위를 차지하기 쉽지 않을 것으로 보인다. 시설 투자도 차근히 진행하고 있다. 삼성전자는 올해 시설 투자에 31조8000억원을 집행할 계획이라고 밝혔다. 반도체에 24조9000억원 디스플레이에 3조7000억원 등이다. 3분기에만 5조6000억원반도체 4조5000억원 디스플레이 5000억원을 시설 투자에 썼다.주당 354원 분기 현금 배당… 총 2조446억원한편삼성전자는 31일 이사회를 열고 주당 354원의 분기 현금 배당금을 지급하는 안건을 의결했다고 공시했다.배당금 총액은 약 2조4046억원으로 배당 기준일은 지난달 30일이며 다음 달 20일 지급 예정이다.시가 배당률은 보통주가 0.8이고 종류주는 1.0다.삼성은 지난해 총 5조8000억원을 배당으로 지급한바 있다.올해는 이보다 3조8000억원가량 늘어난 9조6000억원을 배당하겠다고 밝혔으며 이번 분기 배당은 그 중 약 4분의 1 수준이다.삼성전자는 3분기 말 현재 순현금이 76조1000억원으로 1년 전57조5200억원보다 32.3 늘었다고 밝혔다.최현주 기자 chj80joongang.co.kr
2018-10-31 11:03,42450,42500,42400,42400,36795,-50,【서울뉴시스】이종희 기자  삼성전자가 올해 3분기 휴대폰 8100만대를 판매했다.  이명진 삼성전자 부사장은 31일 올해 3분기 실적발표 이후 이어진 컨퍼런스콜에서 3분기 휴대폰 판매량은 8100만대 태블릿은 500만대를 기록했다고 밝혔다.  이어 블랜디드 평균판매단가ASP는 220달러 초반이라며 전체 휴대폰 내 스마트폰 비중은 80 후반을 차지했다고 말했다. 2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:03,42450,42500,42400,42400,36795,-50,【서울뉴시스】이종희 기자  삼성전자는 올해 3분기 주당 354원을 배당한다.  이명진 삼성전자 부사장은 31일 올해 3분기 실적발표 이후 이어진 컨퍼런스콜에서 이사회에서 보통주 및 우선주 주당 354원 배당을 실시하기로 결의했다며 11월 중 지급 예정이라고 밝혔다.   이어 지난 1분기 2분기와 마찬가지로 연간 배당액 9조6000억원의 4분의 1 수준인 2조4000억원을 지급하는 것이라며 지난 몇 년간 추진해온 주주가치 제고 노력의 일환이라고 말했다. 2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:17,42400,42400,42350,42400,6776,0,【서울뉴시스】이종희 기자  삼성전자는 올해 D램과 낸드플래시의 성장율을 20 40 초반대로 각각 예상했다.  이명진 삼성전자 부사장은 31일 올해 3분기 실적발표 이후 이어진 컨퍼런스콜에서 “올해 시장 예상 비트그로스비트 단위 생산량 증가는 각각 20 40 초반 수준이다. 삼성전자도 비슷한 수준으로 성장할 것이라고 밝혔다.  이어 3분기 D램 비트그로스는 10 중반이며 평균판매가격ASP는 전분기 대비 플랫이었다며 낸드는 3분기 비트그로스 20 초반 성장했으며 ASP는 10 중반 하락했다고 말했다. 2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:22,42350,42350,42300,42300,28470,-50,【서울뉴시스】이종희 기자  삼성전자는 자사주 소각 계획에 변동이 없다고 강조했다.  삼성전자는 31일 올해 3분기 실적발표 이후 이어진 컨퍼런스콜에서 올해 안에 보유하고 있는 자사주 50를 소각하겠다는 계획은 변동이 없다고 밝혔다. 2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:53,41950,42000,41950,41950,24878,0,【서울뉴시스】추상철 기자  삼성전자가 2018년 3분기 연결기준 영업이익 17조5700억 원을 기록 역대 최고 실적을 냈다고 실적발표를 통해 밝혔다. 31일 오전 서울 서초구 삼성전자 서초사옥에서 삼성 깃발이 바람에 펄럭이고 있다. 2018.10.31. scchoonewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:53,41950,42000,41950,41950,24878,0,【서울뉴시스】추상철 기자  삼성전자가 2018년 3분기 연결기준 영업이익 17조5700억 원을 기록 역대 최고 실적을 냈다고 실적발표를 통해 밝혔다. 31일 오전 서울 서초구 삼성전자 서초사옥에서 삼성 딜라이트에는 많은 고객들로 붐비고 있다. 2018.10.31. scchoonewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 11:54,41950,42000,41950,41950,10012,0,【서울뉴시스】추상철 기자  삼성전자가 2018년 3분기 연결기준 영업이익 17조5700억 원을 기록 역대 최고 실적을 냈다고 실적발표를 통해 밝혔다. 31일 오전 서울 서초구 삼성전자 서초사옥에서 직원이 로비를 오가고 있다. 2018.10.31. scchoonewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
2018-10-31 12:48,41950,42000,41950,42000,10505,50,삼성전자는 연결 기준으로 매출 65.46조원 영업이익 17.57조원의 2018년 3분기 실적을 발표했다. 전년 동기 대비 매출은 5 영업이익은 3조원 증가했다. 영업이익은 분기 사상 최대이며 매출은 2017년 4분기 65.98조원에이은 두번째이다. 3분기는 메모리와 OLED 패널 판매 증가가 실적 호조를 이끌었다.반도체 사업은 견조한 메모리 시황이 이어지는 가운데 공정 미세화와 더불어 수율과 생산성이 향상돼 실적이 증가했다. 디스플레이 사업도 플렉시블 OLED 가동률 상승으로 전분기 대비 실적이 대폭 개선됐다.IM 부문은 갤럭시 노트9 판매 확대에도 불구하고 중저가 제품 경쟁 심화로 스마트폰 판매량이 전분기 수준을 유지한 가운데 프로모션 비용 증가 등의 영향으로 이익이 감소했다. CE 부문은 QLED와 초대형 등 프리미엄 TV 판매 확대로 실적이 개선됐다.한편 세트 사업에는 원화가 주요 성장 시장 통화 대비 강세를 보이며 일부 부정적 환영향이 있었지만 원화가 달러 대비 약세를 나타내면서 부품 사업을 중심으로 전사적으로는 전분기 대비 약 8천억원 수준의 긍정적 환영향이 발생했다.4분기는 반도체 시황 둔화 영향으로 전사 실적이 전분기 대비 하락할 것으로 예상된다. 반도체 사업은 비수기에 진입하면서 실적이 둔화될 것으로 보이지만 디스플레이 사업은 OLED 주요 고객의 수요가 지속돼 견조한 실적이 기대된다.무선 사업은 갤럭시 A 시리즈 등 중저가 제품 라인업 강화로 스마트폰 판매량은 증가할 것으로 예상되지만 성수기에 따른 마케팅비용 증가로 수익성은 감소할 전망이다. 네트워크 사업은 한국과 미국에 5G 장비공급을 추진하며 5G 시대를 선도할 것으로 기대된다.CE 부문은 연말 성수기를 맞아 QLED TV와 프리미엄 가전 판매 확대로 실적 성장이 전망된다. 내년의 경우 1분기는 IT 비수기 영향으로 실적 약세가 전망되지만 이후 메모리 중심 업황 개선과 함께 긍정적인 실적 흐름이 예상된다.삼성전자는 5GAI전장 등 신성장 분야에 대응하기 위해 칩셋과 OLED 등 부품 기술력을 높이고 폼팩터 혁신 5G 기술 선도 등 사업 경쟁력을 강화해 지속 성장할 수 있는 사업 기반을 갖춰 나갈 방침이다.신근호 기자 danielbtbetanews.net 경제신문의 새로운 지평. 베타뉴스 www.betanews.net 
2018-10-31 14:29,42050,42100,42050,42050,21786,0,【서울뉴시스】이종희 기자  삼성전자가 계절적 비수기 영향이 있는 내년 1분기까지 반도체 가격이 둔화될 수 있다고 예상했다. 하지만 서버·모바일로 수요가 확대되는 등 시장 상황이 변화해 중장기 성장에는 이상이 없다고 강조했다.  삼성전자는 31일 3분기 실적발표 이후 열린 컨퍼런스콜에서 올해 4분기와 내년 1분기까지 계절적 영향으로 시장 상황이 다소 완화될 것이라고 밝혔다.  삼성전자는 올해 자사의 D램과 낸드플래시의 성장율을 20 40 초반대로 각각 예상했다. 이명진 삼성전자 부사장은 31일 올해 3분기 실적발표 이후 이어진 컨퍼런스콜에서 “올해 시장 예상 비트그로스비트 단위 생산량 증가는 각각 20 40 초반 수준이다. 삼성전자도 비슷한 수준으로 성장할 것이라고 밝혔다.  그러나 그동안 증권업계를 중심으로 반도체 고점론을 제기되며 올해 4분기부터 가격이 하락할 것이라고 예측해 왔다. 이에 대해 삼성전자는 계절적 비수기 영향을 들며 완곡하게 인정했다.  다만 삼성전자는 내년 하반기부터 시장 상황이 안정화된다고 진단했다. 삼성전자는 내년 2분기부터 신규 중앙처리장치CPU 플랫폼 출시와 고용량 메모리 제품이 채택되면서 하반기에는 수요 증가세가 공급 증가세를 상회할 것으로 예상한다고 말했다.    앞서 삼성전자는 올해 3분기 연결기준 매출 65조4600억원 영업이익 17조5700억원을 기록했다고 공시했다. 이중 반도체 사업부에서만 영업이익 13조6500억원을 기록 77.7의 비중을 차지했다. 삼성전자의 성장세는 반도체 가격에 달렸다고 해도 과언이 아닌 상황이다.  삼성전자는 수요처가 확대되고 시장 상황이 과거와 다른 만큼 중장기적인 성장세는 문제가 없다고 자신했다. 삼성전자는 과거에는 PC 시장을 중심이었다면 지금은 모바일과 서버로 응용처가 다변화됐다며 특히 서버의 경우 계절적 요인이 크지 않다고 설명했다.  이어 현재는 다양한 IT 기기에서 대량의 데이터가 서버로 연결돼 서버 수요를 촉진하고 있으며 다시 기기 수요를 촉진하는 선순환 구조의 첫 단계에 왔다며 서버 중심으로의 변화는 패러다임 트랜스포메이션이다. 2년 이상의 공급 부족은 이러한 디지털 트랜스포메이션 속에서 이해해야 한다고 부연했다.   그러면서 최근의 가격하락은 고객사들이 보유한 계절적 재고와 기존에 경험하지 못한 가격 상승에 따른 심리적 요인이 복합적으로 작용하고 있다며 일시적 가격 변동은 있을 수 있지만 전반적 시장 상황이 변화하고 있다고 분석했다.  시설투자에 대해서는 올해 투자 계획인 평택 상층부 증설은 기존대로 추진할 것이라며 내년 투자 계획이 확정되지 않았다. 투자 효율성을 고려해 평택 상층부를 활용하는 것보다는 16라인 낸드 생산시설을 D램으로 전화하는 방안이 낫다고 판단하고 있다고 말했다.   반도체와 함께 실적 상승을 견인한 디스플레이 사업에서 유기발광다이오드OLED 비중은 80를 차지했다. 삼성전자는 OLED 패널이 플래그십 스마트폰에서 메인스트림으로 자리를 잡았다며 내년에는 더 확대될 것으로 예상한다고 말했다.  이어 내년에는 폴더블 오토모티브 인공지능AI 등 높은 기술력이 필요한 제품군 진출을 위해 노력할 것이라며 다가올 OLED시대를 대비해 전략거래선을 다변화해 안정적인 성장세를 이어 가겠다고 말했다.  최근 연구개발에 돌입했다고 알려진 퀀텀닷 유기발광다이오드QDOLED에 대해서는 고객에게 더 나은 경험과 가치를 제공한다는 측면에서 개발을 하고 있다면서도 올해는 QLED와 마이크로 LED 중심의 투트랙 전략에 집중하겠다고 강조했다.  올해 3분기에도 다소 부진한 모습을 보인 스마트폰은 5G 시대를 기회로 삼겠다고 말했다. 삼성전자는 5G 도입은 정체된 스마트폰 시장 분위기를 전환시킬 것이라며 4K동영상 실시간 방송 클라우드 게임 등 네트워크 속도 제약으로 어려움이 있었던 서비스들이 활성화 될 것으로 기대한다. 이에 따라 고용량 고성능에 대한 니즈가 커져 하이엔드급 스마트폰 교체가 늘어날 것이라고 예상했다.  폴더블폰에 대해서는 폴더블폰은 혁신적 폼팩터를 통해 휴대성과 대화면을 완전히 결합하려고 한다며 접었을 때 스마트폰 사용성을 펼쳤을 때 태블릿 사용성 경험을 제공하며 빠른 멀티태스킹 환경을 통해 고객에게 의미있는 제품을제공하겠다고 말했다.  이어 우선 앱 최적화가 필요하는 등 폴더블폰 관련 특화 개발을 위해 고려해야 할 것이 많다며 앱 개발자와 곧 공유하는 자리를 가질 예정이라고 말했다.  폴더블폰 개발의 난점으로 지적됐던 유저 인터페이스UI는 다음주에 있을 삼성 개발자 컨퍼런스에서 관련 사항이 공개될 예정이다.  2papersnewsis.com저작권자ⓒ 한국언론 뉴스허브 뉴시스통신사. 무단전재재배포 금지.
